CMDLINE C:\Users\Usuario\AppData\Local\Microsoft\WindowsApps\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\python.exe julia_set_memory_profiling.py
MEM 134.925781 1712632791.0017
MEM 134.925781 1712632791.1020
MEM 134.925781 1712632791.2021
MEM 134.925781 1712632791.3025
MEM 134.925781 1712632791.4028
MEM 134.925781 1712632791.5034
MEM 134.925781 1712632791.6040
MEM 134.925781 1712632791.7045
MEM 134.925781 1712632791.8051
MEM 134.925781 1712632791.9055
MEM 134.925781 1712632792.0060
MEM 134.925781 1712632792.1062
MEM 134.925781 1712632792.2065
MEM 134.925781 1712632792.3069
MEM 134.925781 1712632792.4071
MEM 134.925781 1712632792.5074
MEM 134.925781 1712632792.6081
MEM 134.925781 1712632792.7087
MEM 134.925781 1712632792.8090
MEM 134.925781 1712632792.9096
MEM 134.925781 1712632793.0100
MEM 134.925781 1712632793.1105
MEM 134.925781 1712632793.2109
MEM 134.925781 1712632793.3111
MEM 134.925781 1712632793.4114
MEM 134.925781 1712632793.5121
MEM 134.925781 1712632793.6125
MEM 134.925781 1712632793.7132
MEM 134.925781 1712632793.8138
MEM 134.925781 1712632793.9142
MEM 134.925781 1712632794.0148
MEM 134.925781 1712632794.1150
MEM 134.925781 1712632794.2155
MEM 134.925781 1712632794.3156
MEM 134.925781 1712632794.4161
MEM 134.925781 1712632794.5163
MEM 134.925781 1712632794.6169
MEM 134.925781 1712632794.7172
MEM 134.925781 1712632794.8174
MEM 134.988281 1712632794.9180
MEM 134.988281 1712632795.0184
MEM 134.988281 1712632795.1189
MEM 134.988281 1712632795.2195
MEM 134.988281 1712632795.3200
MEM 134.988281 1712632795.4206
MEM 134.988281 1712632795.5209
MEM 134.988281 1712632795.6214
MEM 134.988281 1712632795.7218
MEM 134.988281 1712632795.8225
MEM 134.988281 1712632795.9231
MEM 134.988281 1712632796.0237
MEM 134.988281 1712632796.1243
MEM 134.988281 1712632796.2246
MEM 134.988281 1712632796.3250
MEM 134.988281 1712632796.4253
MEM 134.988281 1712632796.5255
MEM 134.988281 1712632796.6257
MEM 134.988281 1712632796.7261
MEM 134.988281 1712632796.8267
MEM 134.988281 1712632796.9269
MEM 134.988281 1712632797.0274
MEM 134.988281 1712632797.1279
MEM 134.988281 1712632797.2281
MEM 134.988281 1712632797.3287
MEM 134.988281 1712632797.4288
MEM 134.988281 1712632797.5290
MEM 134.988281 1712632797.6296
MEM 134.988281 1712632797.7298
MEM 134.988281 1712632797.8300
MEM 134.988281 1712632797.9306
MEM 134.988281 1712632798.0309
MEM 134.988281 1712632798.1311
MEM 134.988281 1712632798.2315
MEM 134.988281 1712632798.3321
MEM 134.988281 1712632798.4326
MEM 134.988281 1712632798.5331
MEM 134.988281 1712632798.6336
MEM 134.988281 1712632798.7338
MEM 134.988281 1712632798.8341
MEM 134.988281 1712632798.9346
MEM 134.988281 1712632799.0349
MEM 134.988281 1712632799.1354
MEM 134.988281 1712632799.2359
MEM 134.988281 1712632799.3365
MEM 134.988281 1712632799.4371
MEM 134.988281 1712632799.5375
MEM 134.988281 1712632799.6379
MEM 134.988281 1712632799.7384
MEM 134.988281 1712632799.8388
MEM 134.988281 1712632799.9394
MEM 134.988281 1712632800.0399
MEM 134.988281 1712632800.1404
MEM 134.988281 1712632800.2409
MEM 134.988281 1712632800.3411
MEM 134.988281 1712632800.4417
MEM 134.988281 1712632800.5419
MEM 134.988281 1712632800.6422
MEM 134.988281 1712632800.7428
MEM 134.988281 1712632800.8434
MEM 134.988281 1712632800.9439
MEM 134.988281 1712632801.0444
MEM 134.988281 1712632801.1449
MEM 134.988281 1712632801.2453
MEM 134.988281 1712632801.3459
MEM 134.988281 1712632801.4463
MEM 134.988281 1712632801.5470
MEM 134.988281 1712632801.6474
MEM 134.988281 1712632801.7477
MEM 134.988281 1712632801.8482
MEM 134.988281 1712632801.9487
MEM 134.988281 1712632802.0490
MEM 134.988281 1712632802.1496
MEM 134.988281 1712632802.2503
MEM 134.988281 1712632802.3507
MEM 134.988281 1712632802.4512
MEM 134.968750 1712632802.5516
MEM 134.968750 1712632802.6522
MEM 134.968750 1712632802.7524
MEM 134.968750 1712632802.8528
MEM 134.968750 1712632802.9534
MEM 134.968750 1712632803.0537
MEM 134.968750 1712632803.1539
MEM 134.968750 1712632803.2545
MEM 134.968750 1712632803.3550
MEM 134.968750 1712632803.4554
MEM 134.968750 1712632803.5556
MEM 134.968750 1712632803.6561
MEM 134.968750 1712632803.7568
MEM 134.968750 1712632803.8573
MEM 134.968750 1712632803.9579
MEM 134.968750 1712632804.0582
MEM 134.968750 1712632804.1586
MEM 134.968750 1712632804.2592
MEM 134.968750 1712632804.3595
MEM 134.968750 1712632804.4598
MEM 134.968750 1712632804.5599
MEM 134.968750 1712632804.6605
MEM 134.968750 1712632804.7608
MEM 134.968750 1712632804.8611
MEM 134.968750 1712632804.9613
MEM 134.968750 1712632805.0615
MEM 134.968750 1712632805.1617
MEM 134.968750 1712632805.2620
MEM 134.968750 1712632805.3624
MEM 134.968750 1712632805.4629
MEM 134.968750 1712632805.5635
MEM 134.968750 1712632805.6641
MEM 134.968750 1712632805.7648
MEM 134.968750 1712632805.8650
MEM 134.968750 1712632805.9656
MEM 134.968750 1712632806.0662
MEM 134.968750 1712632806.1667
MEM 134.968750 1712632806.2669
MEM 134.968750 1712632806.3675
MEM 134.968750 1712632806.4681
MEM 134.968750 1712632806.5684
MEM 134.968750 1712632806.6689
MEM 134.968750 1712632806.7691
MEM 134.968750 1712632806.8693
MEM 134.968750 1712632806.9696
MEM 134.968750 1712632807.0697
MEM 134.968750 1712632807.1702
MEM 134.968750 1712632807.2707
MEM 134.968750 1712632807.3712
MEM 134.968750 1712632807.4715
MEM 134.968750 1712632807.5719
MEM 134.968750 1712632807.6725
MEM 134.968750 1712632807.7729
MEM 134.968750 1712632807.8731
MEM 134.968750 1712632807.9732
MEM 134.968750 1712632808.0734
MEM 134.968750 1712632808.1738
MEM 134.968750 1712632808.2744
MEM 134.968750 1712632808.3749
MEM 134.968750 1712632808.4751
MEM 134.968750 1712632808.5758
MEM 134.968750 1712632808.6760
MEM 134.968750 1712632808.7761
MEM 134.968750 1712632808.8763
MEM 134.968750 1712632808.9766
MEM 134.968750 1712632809.0770
MEM 134.968750 1712632809.1776
MEM 134.968750 1712632809.2779
MEM 134.968750 1712632809.3783
MEM 134.968750 1712632809.4785
MEM 134.968750 1712632809.5791
MEM 134.968750 1712632809.6795
MEM 134.968750 1712632809.7801
MEM 134.968750 1712632809.8805
MEM 134.968750 1712632809.9811
MEM 134.968750 1712632810.0814
MEM 134.968750 1712632810.1819
MEM 134.968750 1712632810.2821
MEM 134.968750 1712632810.3827
MEM 134.968750 1712632810.4834
MEM 134.968750 1712632810.5835
MEM 134.968750 1712632810.6837
MEM 134.968750 1712632810.7842
MEM 134.968750 1712632810.8846
MEM 134.968750 1712632810.9853
MEM 134.968750 1712632811.0856
MEM 134.968750 1712632811.1859
MEM 134.968750 1712632811.2863
MEM 134.968750 1712632811.3868
MEM 134.968750 1712632811.4871
MEM 134.968750 1712632811.5876
MEM 134.968750 1712632811.6881
MEM 134.968750 1712632811.7886
MEM 134.968750 1712632811.8887
MEM 134.968750 1712632811.9890
MEM 134.968750 1712632812.0896
MEM 134.968750 1712632812.1898
MEM 134.968750 1712632812.2903
MEM 134.968750 1712632812.3906
MEM 134.968750 1712632812.4909
MEM 134.968750 1712632812.5912
MEM 134.968750 1712632812.6916
MEM 134.968750 1712632812.7919
MEM 134.968750 1712632812.8921
MEM 134.968750 1712632812.9925
MEM 134.968750 1712632813.0928
MEM 134.968750 1712632813.1932
MEM 134.968750 1712632813.2934
MEM 134.968750 1712632813.3936
MEM 134.968750 1712632813.4940
MEM 134.968750 1712632813.5945
MEM 134.968750 1712632813.6949
MEM 134.968750 1712632813.7951
MEM 134.968750 1712632813.8956
MEM 134.968750 1712632813.9961
MEM 134.968750 1712632814.0967
MEM 134.968750 1712632814.1969
MEM 134.968750 1712632814.2973
MEM 134.968750 1712632814.3976
MEM 134.968750 1712632814.4978
MEM 134.968750 1712632814.5984
MEM 134.968750 1712632814.6986
MEM 134.968750 1712632814.7989
MEM 134.968750 1712632814.8992
MEM 134.968750 1712632814.9998
MEM 134.968750 1712632815.1001
MEM 134.968750 1712632815.2004
MEM 134.968750 1712632815.3008
MEM 134.968750 1712632815.4011
MEM 134.968750 1712632815.5014
MEM 134.968750 1712632815.6020
MEM 134.968750 1712632815.7023
MEM 134.968750 1712632815.8028
MEM 134.968750 1712632815.9031
MEM 134.968750 1712632816.0034
MEM 134.968750 1712632816.1039
MEM 134.968750 1712632816.2043
MEM 134.968750 1712632816.3048
MEM 134.968750 1712632816.4050
MEM 134.968750 1712632816.5055
MEM 134.968750 1712632816.6061
MEM 134.968750 1712632816.7062
MEM 134.968750 1712632816.8065
MEM 134.968750 1712632816.9067
MEM 134.968750 1712632817.0070
MEM 134.968750 1712632817.1075
MEM 134.968750 1712632817.2078
MEM 134.968750 1712632817.3086
MEM 134.968750 1712632817.4092
MEM 134.968750 1712632817.5097
MEM 134.968750 1712632817.6101
MEM 134.968750 1712632817.7107
MEM 134.968750 1712632817.8111
MEM 134.968750 1712632817.9114
MEM 134.968750 1712632818.0118
MEM 134.968750 1712632818.1124
MEM 134.968750 1712632818.2129
MEM 134.968750 1712632818.3132
MEM 134.968750 1712632818.4134
MEM 134.968750 1712632818.5140
MEM 134.968750 1712632818.6144
MEM 134.968750 1712632818.7147
MEM 134.968750 1712632818.8153
MEM 134.968750 1712632818.9156
MEM 134.968750 1712632819.0159
MEM 134.968750 1712632819.1165
MEM 134.968750 1712632819.2169
MEM 134.968750 1712632819.3173
MEM 134.968750 1712632819.4176
MEM 134.968750 1712632819.5180
MEM 134.968750 1712632819.6184
MEM 134.968750 1712632819.7190
MEM 134.968750 1712632819.8195
MEM 134.968750 1712632819.9200
MEM 134.968750 1712632820.0206
MEM 134.968750 1712632820.1212
MEM 134.968750 1712632820.2218
MEM 134.968750 1712632820.3221
MEM 134.968750 1712632820.4226
MEM 134.968750 1712632820.5228
MEM 134.968750 1712632820.6230
MEM 134.968750 1712632820.7236
MEM 134.968750 1712632820.8239
MEM 134.968750 1712632820.9245
MEM 134.968750 1712632821.0250
MEM 134.968750 1712632821.1252
MEM 134.968750 1712632821.2257
MEM 134.968750 1712632821.3260
MEM 134.968750 1712632821.4265
MEM 134.968750 1712632821.5269
MEM 134.968750 1712632821.6275
MEM 134.968750 1712632821.7282
MEM 134.968750 1712632821.8287
MEM 134.968750 1712632821.9293
MEM 134.968750 1712632822.0295
MEM 134.968750 1712632822.1299
MEM 134.968750 1712632822.2305
MEM 134.968750 1712632822.3307
MEM 134.968750 1712632822.4309
MEM 134.968750 1712632822.5314
MEM 134.968750 1712632822.6316
MEM 134.968750 1712632822.7319
MEM 134.968750 1712632822.8322
MEM 134.968750 1712632822.9324
MEM 134.968750 1712632823.0327
MEM 134.968750 1712632823.1329
MEM 134.968750 1712632823.2333
MEM 134.968750 1712632823.3334
MEM 134.968750 1712632823.4340
MEM 134.968750 1712632823.5342
MEM 134.968750 1712632823.6348
MEM 134.968750 1712632823.7350
MEM 134.968750 1712632823.8356
MEM 134.968750 1712632823.9369
MEM 134.968750 1712632824.0385
MEM 134.968750 1712632824.1389
MEM 134.968750 1712632824.2395
MEM 134.968750 1712632824.3398
MEM 134.968750 1712632824.4404
MEM 134.968750 1712632824.5407
MEM 134.968750 1712632824.6412
MEM 134.968750 1712632824.7417
MEM 134.968750 1712632824.8419
MEM 134.968750 1712632824.9431
MEM 134.968750 1712632844.6938
MEM 134.968750 1712632844.7945
MEM 134.968750 1712632844.8947
MEM 134.968750 1712632844.9948
MEM 134.968750 1712632845.0956
MEM 134.968750 1712632845.1956
MEM 134.968750 1712632845.2960
MEM 134.968750 1712632845.3965
MEM 134.968750 1712632845.4970
MEM 134.968750 1712632845.5977
MEM 134.968750 1712632845.6983
MEM 134.968750 1712632845.8047
MEM 134.968750 1712632845.9057
MEM 134.968750 1712632846.0097
MEM 134.968750 1712632846.1157
MEM 134.968750 1712632846.2163
MEM 134.968750 1712632846.3166
MEM 134.968750 1712632846.4171
MEM 134.968750 1712632846.5173
MEM 134.968750 1712632846.6178
MEM 134.968750 1712632846.7183
MEM 134.968750 1712632846.8185
MEM 134.968750 1712632846.9186
MEM 134.968750 1712632847.0188
MEM 134.968750 1712632847.1194
MEM 134.968750 1712632847.2198
MEM 134.968750 1712632847.3201
MEM 134.968750 1712632847.4204
MEM 134.968750 1712632847.5208
MEM 134.968750 1712632847.6209
MEM 134.968750 1712632847.7214
MEM 134.968750 1712632847.8217
MEM 134.968750 1712632847.9223
MEM 134.968750 1712632848.0227
MEM 134.968750 1712632848.1233
MEM 134.968750 1712632848.2238
MEM 134.968750 1712632848.3241
MEM 134.968750 1712632848.4245
MEM 134.968750 1712632848.5247
MEM 134.968750 1712632848.6252
MEM 134.968750 1712632848.7256
MEM 134.968750 1712632848.8258
MEM 134.968750 1712632848.9262
MEM 134.968750 1712632849.0265
MEM 134.968750 1712632849.1269
MEM 134.968750 1712632849.2275
MEM 134.968750 1712632849.3277
MEM 134.968750 1712632849.4280
MEM 134.968750 1712632849.5284
MEM 134.968750 1712632849.6287
MEM 134.968750 1712632849.7290
MEM 134.968750 1712632849.8296
MEM 134.968750 1712632849.9301
MEM 134.968750 1712632850.0306
MEM 134.968750 1712632850.1312
MEM 134.968750 1712632850.2313
MEM 134.968750 1712632850.3317
MEM 134.968750 1712632850.4321
MEM 134.968750 1712632850.5324
MEM 134.968750 1712632850.6327
MEM 134.968750 1712632850.7331
MEM 134.968750 1712632850.8333
MEM 134.968750 1712632850.9334
MEM 134.968750 1712632851.0338
MEM 134.968750 1712632851.1344
MEM 134.968750 1712632851.2348
MEM 134.968750 1712632851.3352
MEM 134.968750 1712632851.4356
MEM 134.968750 1712632851.5359
MEM 134.968750 1712632851.6360
MEM 134.968750 1712632851.7365
MEM 134.968750 1712632851.8367
MEM 134.968750 1712632851.9371
MEM 134.968750 1712632852.0375
MEM 134.968750 1712632852.1380
MEM 134.968750 1712632852.2382
MEM 134.968750 1712632852.3388
MEM 134.968750 1712632852.4391
MEM 134.968750 1712632852.5397
MEM 134.968750 1712632852.6399
MEM 134.968750 1712632852.7402
MEM 134.968750 1712632852.8404
MEM 134.968750 1712632852.9405
MEM 134.968750 1712632853.0411
MEM 134.968750 1712632853.1416
MEM 134.972656 1712632853.2421
MEM 134.972656 1712632853.3426
MEM 134.972656 1712632853.4430
MEM 134.972656 1712632853.5436
MEM 134.972656 1712632853.6438
MEM 134.972656 1712632853.7441
MEM 134.972656 1712632853.8444
MEM 134.972656 1712632853.9448
MEM 134.972656 1712632854.0450
MEM 134.972656 1712632854.1452
MEM 134.972656 1712632854.2454
MEM 134.972656 1712632854.3455
MEM 134.972656 1712632854.4457
MEM 134.972656 1712632854.5460
MEM 134.972656 1712632854.6465
MEM 134.972656 1712632854.7470
MEM 134.972656 1712632854.8476
MEM 134.972656 1712632854.9480
MEM 134.972656 1712632855.0484
MEM 134.972656 1712632855.1487
MEM 134.972656 1712632855.2490
MEM 134.972656 1712632855.3493
MEM 134.976562 1712632855.4498
MEM 134.976562 1712632855.5502
MEM 134.976562 1712632855.6507
MEM 134.976562 1712632855.7512
MEM 134.976562 1712632855.8518
MEM 134.976562 1712632855.9524
MEM 134.976562 1712632856.0527
MEM 134.976562 1712632856.1531
MEM 134.976562 1712632856.2538
MEM 134.976562 1712632856.3540
MEM 134.976562 1712632856.4545
MEM 134.976562 1712632856.5550
MEM 134.976562 1712632856.6553
MEM 134.976562 1712632856.7559
MEM 134.976562 1712632856.8562
MEM 134.976562 1712632856.9564
MEM 134.976562 1712632857.0568
MEM 134.976562 1712632857.1570
MEM 134.976562 1712632857.2574
MEM 134.976562 1712632857.3580
MEM 134.976562 1712632857.4585
MEM 134.976562 1712632857.5591
MEM 134.980469 1712632857.6594
MEM 134.980469 1712632857.7599
MEM 134.980469 1712632857.8603
MEM 134.980469 1712632857.9610
MEM 134.980469 1712632858.0615
MEM 134.980469 1712632858.1619
MEM 134.980469 1712632858.2624
MEM 134.980469 1712632858.3626
MEM 134.980469 1712632858.4631
MEM 134.980469 1712632858.5636
MEM 134.980469 1712632858.6639
MEM 134.980469 1712632858.7645
MEM 134.980469 1712632858.8648
MEM 134.980469 1712632858.9654
MEM 134.980469 1712632859.0659
MEM 134.980469 1712632859.1661
MEM 134.980469 1712632859.2664
MEM 134.980469 1712632859.3667
MEM 134.980469 1712632859.4668
MEM 134.980469 1712632859.5672
MEM 134.980469 1712632859.6676
MEM 134.980469 1712632859.7679
MEM 134.984375 1712632859.8684
MEM 134.984375 1712632859.9688
MEM 134.984375 1712632860.0692
MEM 134.984375 1712632860.1694
MEM 134.984375 1712632860.2697
MEM 134.984375 1712632860.3700
MEM 134.984375 1712632860.4706
MEM 134.984375 1712632860.5708
MEM 134.984375 1712632860.6711
MEM 134.984375 1712632860.7716
MEM 134.984375 1712632860.8720
MEM 134.984375 1712632860.9725
MEM 134.984375 1712632861.0730
MEM 134.984375 1712632861.1731
MEM 134.984375 1712632861.2735
MEM 134.984375 1712632861.3739
MEM 134.984375 1712632861.4741
MEM 134.984375 1712632861.5745
MEM 134.984375 1712632861.6750
MEM 134.984375 1712632861.7757
MEM 134.984375 1712632861.8760
MEM 134.988281 1712632861.9764
MEM 134.988281 1712632862.0769
MEM 134.988281 1712632862.1771
MEM 134.988281 1712632862.2778
MEM 134.988281 1712632862.3780
MEM 134.988281 1712632862.4782
MEM 134.988281 1712632862.5786
MEM 134.988281 1712632862.6792
MEM 134.988281 1712632862.7798
MEM 134.988281 1712632862.8803
MEM 134.988281 1712632862.9805
MEM 134.988281 1712632863.0809
MEM 134.988281 1712632863.1814
MEM 134.988281 1712632863.2817
MEM 134.988281 1712632863.3819
MEM 134.988281 1712632863.4821
MEM 134.988281 1712632863.5826
MEM 134.988281 1712632863.6832
MEM 134.988281 1712632863.7834
MEM 134.988281 1712632863.8840
MEM 134.992188 1712632863.9843
MEM 134.992188 1712632864.0844
MEM 134.992188 1712632864.1846
MEM 134.992188 1712632864.2848
MEM 134.992188 1712632864.3854
MEM 134.992188 1712632864.4857
MEM 134.992188 1712632864.5861
MEM 134.992188 1712632864.6863
MEM 134.992188 1712632864.7864
MEM 134.992188 1712632864.8868
MEM 134.992188 1712632864.9872
MEM 134.992188 1712632865.0875
MEM 134.992188 1712632865.1882
MEM 134.992188 1712632865.2887
MEM 134.992188 1712632865.3890
MEM 134.992188 1712632865.4892
MEM 134.992188 1712632865.5899
MEM 134.992188 1712632865.6902
MEM 134.992188 1712632865.7907
MEM 134.992188 1712632865.8913
MEM 134.992188 1712632865.9918
MEM 134.992188 1712632866.0921
MEM 134.996094 1712632866.1923
MEM 134.996094 1712632866.2928
MEM 134.996094 1712632866.3930
MEM 134.996094 1712632866.4934
MEM 134.996094 1712632866.5935
MEM 134.996094 1712632866.6938
MEM 134.996094 1712632866.7944
MEM 134.996094 1712632866.8949
MEM 134.996094 1712632866.9952
MEM 134.996094 1712632867.0958
MEM 134.996094 1712632867.1960
MEM 134.996094 1712632867.2964
MEM 134.996094 1712632867.3969
MEM 134.996094 1712632867.4972
MEM 134.996094 1712632867.5979
MEM 134.996094 1712632867.6984
MEM 134.996094 1712632867.7989
MEM 134.996094 1712632867.8996
MEM 134.996094 1712632868.0002
MEM 134.996094 1712632868.1008
MEM 134.996094 1712632868.2010
MEM 135.000000 1712632868.3011
MEM 135.000000 1712632868.4014
MEM 135.000000 1712632868.5019
MEM 135.000000 1712632868.6023
MEM 135.000000 1712632868.7027
MEM 135.000000 1712632868.8035
MEM 135.000000 1712632868.9037
MEM 135.000000 1712632869.0041
MEM 135.000000 1712632869.1045
MEM 135.000000 1712632869.2049
MEM 135.000000 1712632869.3056
MEM 135.000000 1712632869.4057
MEM 135.000000 1712632869.5061
MEM 135.000000 1712632869.6067
MEM 135.000000 1712632869.7071
MEM 135.000000 1712632869.8078
MEM 135.000000 1712632869.9083
MEM 135.000000 1712632870.0088
MEM 135.000000 1712632870.1094
MEM 135.003906 1712632870.2099
MEM 135.003906 1712632870.3103
MEM 135.003906 1712632870.4110
MEM 135.003906 1712632870.5115
MEM 135.003906 1712632870.6120
MEM 135.003906 1712632870.7125
MEM 135.003906 1712632870.8130
MEM 135.003906 1712632870.9137
MEM 135.003906 1712632871.0139
MEM 135.003906 1712632871.1141
MEM 135.003906 1712632871.2147
MEM 135.003906 1712632871.3149
MEM 135.003906 1712632871.4156
MEM 135.003906 1712632871.5158
MEM 135.003906 1712632871.6163
MEM 135.003906 1712632871.7167
MEM 135.003906 1712632871.8174
MEM 135.003906 1712632871.9178
MEM 135.003906 1712632872.0184
MEM 135.003906 1712632872.1186
MEM 135.003906 1712632872.2188
MEM 135.007812 1712632872.3193
MEM 135.007812 1712632872.4195
MEM 135.007812 1712632872.5198
MEM 135.007812 1712632872.6204
MEM 135.007812 1712632872.7208
MEM 135.007812 1712632872.8213
MEM 135.007812 1712632872.9215
MEM 135.007812 1712632873.0219
MEM 135.007812 1712632873.1225
MEM 135.007812 1712632873.2229
MEM 135.007812 1712632873.3235
MEM 135.007812 1712632873.4238
MEM 135.007812 1712632873.5242
